adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
73,Ecuador,1144,Guayas,2582,Guayaquil,222,"Oil (vegetable, local) - Wholesale",0,USD,14,Wholesale,5,KG,7,2021,2.46,
73,Ecuador,1144,Guayas,2582,Guayaquil,243,Tomatoes (greenhouse) - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,0.59,
73,Ecuador,1144,Guayas,2582,Guayaquil,243,Tomatoes (greenhouse) - Wholesale,0,USD,14,Wholesale,5,KG,2,2021,0.525,
73,Ecuador,1144,Guayas,2582,Guayaquil,243,Tomatoes (greenhouse) - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,0.5967,
73,Ecuador,1144,Guayas,2582,Guayaquil,243,Tomatoes (greenhouse) - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,0.6867,
73,Ecuador,1144,Guayas,2582,Guayaquil,243,Tomatoes (greenhouse) - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,0.76,
73,Ecuador,1144,Guayas,2582,Guayaquil,243,Tomatoes (greenhouse) - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,0.7167,
73,Ecuador,1144,Guayas,2582,Guayaquil,243,Tomatoes (greenhouse) - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,0.7267,
73,Ecuador,1144,Guayas,2582,Guayaquil,254,Bananas - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,0.23,
73,Ecuador,1144,Guayas,2582,Guayaquil,254,Bananas - Wholesale,0,USD,14,Wholesale,5,KG,2,2021,0.23,
73,Ecuador,1144,Guayas,2582,Guayaquil,254,Bananas - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,0.23,
73,Ecuador,1144,Guayas,2582,Guayaquil,254,Bananas - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,0.22,
73,Ecuador,1144,Guayas,2582,Guayaquil,254,Bananas - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,0.23,
73,Ecuador,1144,Guayas,2582,Guayaquil,254,Bananas - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,0.23,
73,Ecuador,1144,Guayas,2582,Guayaquil,254,Bananas - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,0.23,
73,Ecuador,1144,Guayas,2582,Guayaquil,315,Lemons - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,0.38,
73,Ecuador,1144,Guayas,2582,Guayaquil,315,Lemons - Wholesale,0,USD,14,Wholesale,5,KG,2,2021,0.265,
73,Ecuador,1144,Guayas,2582,Guayaquil,315,Lemons - Wholesale,0,USD,14,Wholesale,5,KG,3,2021,0.3167,
73,Ecuador,1144,Guayas,2582,Guayaquil,315,Lemons - Wholesale,0,USD,14,Wholesale,5,KG,4,2021,0.4733,
73,Ecuador,1144,Guayas,2582,Guayaquil,315,Lemons - Wholesale,0,USD,14,Wholesale,5,KG,5,2021,0.36,
73,Ecuador,1144,Guayas,2582,Guayaquil,315,Lemons - Wholesale,0,USD,14,Wholesale,5,KG,6,2021,0.4967,
73,Ecuador,1144,Guayas,2582,Guayaquil,315,Lemons - Wholesale,0,USD,14,Wholesale,5,KG,7,2021,0.6333,
73,Ecuador,1144,Guayas,2582,Guayaquil,318,Lettuce - Wholesale,0,USD,14,Wholesale,5,KG,1,2021,0.15,
